127.0.0.1, 2011-12-30 00:11:50, GET, /, HTTP/1.1, 303, 0.003000
127.0.0.1, 2012-01-08 12:28:50, GET, /ASA/default/download/pracownik.image.936f63fbca16fa85.6a6170727a796b6c61642e6a7067.jpg, HTTP/1.1, 200, 0.200000
127.0.0.1, 2012-01-08 12:28:50, GET, /ASA/default/download/pracownik.image.9eeedb97ca94e9f4.32333231355f3130303030303430383232333033305f343730345f6e2e6a7067.jpg, HTTP/1.1, 200, 0.286000
127.0.0.1, 2012-01-08 12:28:50, GET, /ASA/default/download/pracownik.image.a956aefb6eea4f2c.32303633345f3130333131383532363338303836395f3130303030303438313636393935335f38323034375f363632333430395f6e2e6a7067.jpg, HTTP/1.1, 200, 0.273000
127.0.0.1, 2012-01-08 12:28:53, GET, /ASA/default/history, HTTP/1.1, 200, 0.044000
127.0.0.1, 2012-01-08 12:28:53, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img10.gif, HTTP/1.1, 404, 0.000000
127.0.0.1, 2012-01-08 12:28:53, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img09.gif, HTTP/1.1, 404, 0.000000
127.0.0.1, 2012-01-08 12:28:53, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img13.gif, HTTP/1.1, 404, 0.000000
127.0.0.1, 2012-01-08 12:28:53, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img14.gif, HTTP/1.1, 404, 0.000000
127.0.0.1, 2012-01-08 12:29:42, POST, /admin/default/edit/ASA/views/default/index.html, HTTP/1.1, 200, 0.046000
127.0.0.1, 2012-01-08 12:29:45, GET, /ASA/default/index, HTTP/1.1, 200, 0.056000
127.0.0.1, 2012-01-08 12:29:45, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img13.gif, HTTP/1.1, 404, 0.000000
127.0.0.1, 2012-01-08 12:29:45, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img14.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 12:29:45, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img10.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 12:29:45, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img09.gif, HTTP/1.1, 404, 0.000000
127.0.0.1, 2012-01-08 12:29:46, GET, /ASA/default/download/pracownik.image.936f63fbca16fa85.6a6170727a796b6c61642e6a7067.jpg, HTTP/1.1, 200, 0.393000
127.0.0.1, 2012-01-08 12:29:46, GET, /ASA/default/download/pracownik.image.9eeedb97ca94e9f4.32333231355f3130303030303430383232333033305f343730345f6e2e6a7067.jpg, HTTP/1.1, 200, 0.395000
127.0.0.1, 2012-01-08 12:29:46, GET, /ASA/default/download/pracownik.image.a956aefb6eea4f2c.32303633345f3130333131383532363338303836395f3130303030303438313636393935335f38323034375f363632333430395f6e2e6a7067.jpg, HTTP/1.1, 200, 0.355000
127.0.0.1, 2012-01-08 12:29:52, GET, /ASA/default/history, HTTP/1.1, 200, 0.050000
127.0.0.1, 2012-01-08 12:29:52, GET, /ASA/static/plugin_layouts/layouts/Sampling/default.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 12:29:52, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img13.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 12:29:52, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img10.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 12:29:52, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img09.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 12:29:52, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img14.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 12:30:11, GET, /ASA/default/index, HTTP/1.1, 200, 0.057000
127.0.0.1, 2012-01-08 12:30:11, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img13.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 12:30:11, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img09.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 12:30:11, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img14.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 12:30:11, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img10.gif, HTTP/1.1, 404, 0.003000
127.0.0.1, 2012-01-08 12:30:11, GET, /ASA/default/download/pracownik.image.9eeedb97ca94e9f4.32333231355f3130303030303430383232333033305f343730345f6e2e6a7067.jpg, HTTP/1.1, 200, 0.056000
127.0.0.1, 2012-01-08 12:30:11, GET, /ASA/default/download/pracownik.image.a956aefb6eea4f2c.32303633345f3130333131383532363338303836395f3130303030303438313636393935335f38323034375f363632333430395f6e2e6a7067.jpg, HTTP/1.1, 200, 0.075000
127.0.0.1, 2012-01-08 12:30:11, GET, /ASA/default/download/pracownik.image.936f63fbca16fa85.6a6170727a796b6c61642e6a7067.jpg, HTTP/1.1, 200, 0.111000
127.0.0.1, 2012-01-08 12:30:15, GET, /ASA/default/history, HTTP/1.1, 200, 0.051000
127.0.0.1, 2012-01-08 12:30:15, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img10.gif, HTTP/1.1, 404, 0.008000
127.0.0.1, 2012-01-08 12:30:15, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img14.gif, HTTP/1.1, 404, 0.006000
127.0.0.1, 2012-01-08 12:30:15, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img13.gif, HTTP/1.1, 404, 0.010000
127.0.0.1, 2012-01-08 12:30:15, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img09.gif, HTTP/1.1, 404, 0.007000
127.0.0.1, 2012-01-08 12:30:17, GET, /ASA/default/index, HTTP/1.1, 200, 0.051000
127.0.0.1, 2012-01-08 12:30:17, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img13.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 12:30:17, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img14.gif, HTTP/1.1, 404, 0.002000
127.0.0.1, 2012-01-08 12:30:17, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img10.gif, HTTP/1.1, 404, 0.000000
127.0.0.1, 2012-01-08 12:30:17, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img09.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 12:30:18, GET, /ASA/default/download/pracownik.image.936f63fbca16fa85.6a6170727a796b6c61642e6a7067.jpg, HTTP/1.1, 200, 0.084000
127.0.0.1, 2012-01-08 12:30:18, GET, /ASA/default/download/pracownik.image.9eeedb97ca94e9f4.32333231355f3130303030303430383232333033305f343730345f6e2e6a7067.jpg, HTTP/1.1, 200, 0.099000
127.0.0.1, 2012-01-08 12:30:18, GET, /ASA/default/download/pracownik.image.a956aefb6eea4f2c.32303633345f3130333131383532363338303836395f3130303030303438313636393935335f38323034375f363632333430395f6e2e6a7067.jpg, HTTP/1.1, 200, 0.085000
127.0.0.1, 2012-01-08 12:30:21, GET, /ASA/default/history, HTTP/1.1, 200, 0.045000
127.0.0.1, 2012-01-08 12:30:21, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img13.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 12:30:21, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img09.gif, HTTP/1.1, 404, 0.002000
127.0.0.1, 2012-01-08 12:30:21, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img14.gif, HTTP/1.1, 404, 0.002000
127.0.0.1, 2012-01-08 12:30:21, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img10.gif, HTTP/1.1, 404, 0.006000
127.0.0.1, 2012-01-08 12:30:23, GET, /ASA/default/index, HTTP/1.1, 200, 0.055000
127.0.0.1, 2012-01-08 12:30:23, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img13.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 12:30:23, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img09.gif, HTTP/1.1, 404, 0.000000
127.0.0.1, 2012-01-08 12:30:23, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img14.gif, HTTP/1.1, 404, 0.003000
127.0.0.1, 2012-01-08 12:30:23, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img10.gif, HTTP/1.1, 404, 0.000000
127.0.0.1, 2012-01-08 12:30:24, GET, /ASA/default/download/pracownik.image.936f63fbca16fa85.6a6170727a796b6c61642e6a7067.jpg, HTTP/1.1, 200, 0.092000
127.0.0.1, 2012-01-08 12:30:24, GET, /ASA/default/download/pracownik.image.9eeedb97ca94e9f4.32333231355f3130303030303430383232333033305f343730345f6e2e6a7067.jpg, HTTP/1.1, 200, 0.080000
127.0.0.1, 2012-01-08 12:30:24, GET, /ASA/default/download/pracownik.image.a956aefb6eea4f2c.32303633345f3130333131383532363338303836395f3130303030303438313636393935335f38323034375f363632333430395f6e2e6a7067.jpg, HTTP/1.1, 200, 0.087000
127.0.0.1, 2012-01-08 12:30:27, GET, /ASA/default/history, HTTP/1.1, 200, 0.057000
127.0.0.1, 2012-01-08 12:30:27, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img13.gif, HTTP/1.1, 404, 0.000000
127.0.0.1, 2012-01-08 12:30:27, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img14.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 12:30:27, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img10.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 12:30:27, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img09.gif, HTTP/1.1, 404, 0.000000
127.0.0.1, 2012-01-08 12:32:05, GET, /ASA/default/history, HTTP/1.1, 200, 0.062000
127.0.0.1, 2012-01-08 12:32:05, GET, /ASA/static/plugin_layouts/layouts/Sampling/default.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-01-08 12:32:05, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img13.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 12:32:05, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img10.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 12:32:05, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img14.gif, HTTP/1.1, 404, 0.000000
127.0.0.1, 2012-01-08 12:32:05, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img09.gif, HTTP/1.1, 404, 0.000000
127.0.0.1, 2012-01-08 12:33:26, GET, /ASA/default/index, HTTP/1.1, 200, 0.055000
127.0.0.1, 2012-01-08 12:33:26, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img13.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 12:33:26, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img14.gif, HTTP/1.1, 404, 0.000000
127.0.0.1, 2012-01-08 12:33:26, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img10.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 12:33:26, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img09.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 12:33:27, GET, /ASA/default/download/pracownik.image.936f63fbca16fa85.6a6170727a796b6c61642e6a7067.jpg, HTTP/1.1, 200, 0.077000
127.0.0.1, 2012-01-08 12:33:27, GET, /ASA/default/download/pracownik.image.9eeedb97ca94e9f4.32333231355f3130303030303430383232333033305f343730345f6e2e6a7067.jpg, HTTP/1.1, 200, 0.087000
127.0.0.1, 2012-01-08 12:33:27, GET, /ASA/default/download/pracownik.image.a956aefb6eea4f2c.32303633345f3130333131383532363338303836395f3130303030303438313636393935335f38323034375f363632333430395f6e2e6a7067.jpg, HTTP/1.1, 200, 0.092000
127.0.0.1, 2012-01-08 12:42:44, GET, /admin/default/index, HTTP/1.1, 303, 0.026000
127.0.0.1, 2012-01-08 12:42:44, GET, /admin/default/site, HTTP/1.1, 200, 0.077000
127.0.0.1, 2012-01-08 12:42:47, GET, /admin/default/twitter, HTTP/1.1, 200, 2.373000
127.0.0.1, 2012-01-08 12:43:18, GET, /admin/default/design/ASA, HTTP/1.1, 200, 0.149000
127.0.0.1, 2012-01-08 12:43:31, GET, /admin/default/peek/ASA/models/db_cards.py, HTTP/1.1, 200, 0.062000
127.0.0.1, 2012-01-08 12:43:32, GET, /admin/default/edit/ASA/models/db_cards.py, HTTP/1.1, 200, 0.061000
127.0.0.1, 2012-01-08 12:43:32, GET, /admin/static/edit_area/reg_syntax/python.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-01-08 12:43:43, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.052000
127.0.0.1, 2012-01-08 12:52:19, POST, /admin/default/edit/ASA/models/db_cards.py, HTTP/1.1, 200, 0.089000
127.0.0.1, 2012-01-08 12:54:06, POST, /admin/default/edit/ASA/models/db_cards.py, HTTP/1.1, 200, 0.054000
127.0.0.1, 2012-01-08 13:10:22, GET, /ASA/default/index, HTTP/1.1, 200, 0.486000
127.0.0.1, 2012-01-08 13:10:22, GET, /ASA/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 13:10:22, GET, /ASA/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 13:10:22, GET, /ASA/static/js/calendar.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-01-08 13:10:22, GET, /ASA/static/plugin_layouts/layouts/Sampling/default.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 13:10:22, GET, /ASA/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 13:10:22, GET, /ASA/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 13:10:22, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img01.jpg, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-01-08 13:10:22, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img10.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 13:10:22, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img03.jpg, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 13:10:22, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img14.gif, HTTP/1.1, 404, 0.003000
127.0.0.1, 2012-01-08 13:10:22, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img13.gif, HTTP/1.1, 404, 0.003000
127.0.0.1, 2012-01-08 13:10:22, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img04.jpg, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-01-08 13:10:22, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img12.gif, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-01-08 13:10:22, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img09.gif, HTTP/1.1, 404, 0.003000
127.0.0.1, 2012-01-08 13:10:23, GET, /ASA/default/download/pracownik.image.9eeedb97ca94e9f4.32333231355f3130303030303430383232333033305f343730345f6e2e6a7067.jpg, HTTP/1.1, 200, 0.034000
127.0.0.1, 2012-01-08 13:10:24, GET, /ASA/default/download/pracownik.image.a956aefb6eea4f2c.32303633345f3130333131383532363338303836395f3130303030303438313636393935335f38323034375f363632333430395f6e2e6a7067.jpg, HTTP/1.1, 200, 0.086000
127.0.0.1, 2012-01-08 13:10:24, GET, /ASA/default/download/pracownik.image.936f63fbca16fa85.6a6170727a796b6c61642e6a7067.jpg, HTTP/1.1, 200, 0.089000
127.0.0.1, 2012-01-08 13:10:32, GET, /admin/default/index, HTTP/1.1, 303, 0.023000
127.0.0.1, 2012-01-08 13:10:32, GET, /admin/default/site, HTTP/1.1, 200, 0.077000
127.0.0.1, 2012-01-08 13:10:34, GET, /admin/default/twitter, HTTP/1.1, 200, 2.190000
127.0.0.1, 2012-01-08 13:10:37, GET, /admin/default/design/ASA, HTTP/1.1, 200, 0.145000
127.0.0.1, 2012-01-08 13:10:41, GET, /admin/default/peek/ASA/views/layout.html, HTTP/1.1, 200, 0.096000
127.0.0.1, 2012-01-08 13:10:55, GET, /admin/default/design/ASA, HTTP/1.1, 200, 0.138000
127.0.0.1, 2012-01-08 13:11:00, GET, /admin/default/plugin/ASA/layouts, HTTP/1.1, 200, 0.099000
127.0.0.1, 2012-01-08 13:11:02, GET, /admin/default/peek/ASA/views/plugin_layouts/layouts/Sampling.html, HTTP/1.1, 200, 0.105000
127.0.0.1, 2012-01-08 13:11:06, GET, /admin/default/design/ASA, HTTP/1.1, 200, 0.138000
127.0.0.1, 2012-01-08 13:11:09, GET, /admin/default/plugin/ASA/layouts, HTTP/1.1, 200, 0.095000
127.0.0.1, 2012-01-08 13:11:17, GET, /ASA/static/plugin_layouts/layouts/Sampling/index.html, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-01-08 13:11:17, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img13.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 13:11:17, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img10.gif, HTTP/1.1, 404, 0.002000
127.0.0.1, 2012-01-08 13:11:17, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img14.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 13:11:17, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img09.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 13:11:21, GET, /ASA/static/plugin_layouts/superfish.css, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-01-08 13:12:29, GET, /admin/default/edit/ASA/static/plugin_layouts/layouts/Sampling/default.css, HTTP/1.1, 200, 0.064000
127.0.0.1, 2012-01-08 13:12:37, GET, /admin/default/edit/ASA/static/plugin_layouts/layouts/Sampling/default.css.bak, HTTP/1.1, 200, 0.065000
127.0.0.1, 2012-01-08 13:12:39, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.051000
127.0.0.1, 2012-01-08 13:12:39, GET, /admin/default/edit/ASA/static/plugin_layouts/superfish.js, HTTP/1.1, 200, 0.064000
127.0.0.1, 2012-01-08 13:12:39, GET, /admin/static/edit_area/reg_syntax/js.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-01-08 13:12:40, GET, /admin/default/edit/ASA/static/plugin_layouts/superfish.css, HTTP/1.1, 200, 0.060000
127.0.0.1, 2012-01-08 13:12:47, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.041000
127.0.0.1, 2012-01-08 13:12:49, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.049000
127.0.0.1, 2012-01-08 13:12:50, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.042000
127.0.0.1, 2012-01-08 13:14:41, GET, /admin/default/index, HTTP/1.1, 303, 0.029000
127.0.0.1, 2012-01-08 13:14:41, GET, /admin/default/site, HTTP/1.1, 200, 0.069000
127.0.0.1, 2012-01-08 13:14:43, GET, /admin/default/design/ASA, HTTP/1.1, 200, 0.135000
127.0.0.1, 2012-01-08 13:14:44, GET, /admin/default/twitter, HTTP/1.1, 200, 2.194000
127.0.0.1, 2012-01-08 13:14:45, GET, /admin/default/peek/ASA/controllers/default.py, HTTP/1.1, 200, 0.078000
127.0.0.1, 2012-01-08 13:14:50, GET, /admin/default/design/ASA, HTTP/1.1, 200, 0.140000
127.0.0.1, 2012-01-08 13:14:56, GET, /admin/default/peek/ASA/views/layout.html, HTTP/1.1, 200, 0.086000
127.0.0.1, 2012-01-08 13:15:18, GET, /admin/default/edit/ASA/views/layout.html, HTTP/1.1, 200, 0.082000
127.0.0.1, 2012-01-08 13:15:28, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.044000
127.0.0.1, 2012-01-08 13:16:41, POST, /admin/default/edit/ASA/views/layout.html, HTTP/1.1, 200, 0.060000
127.0.0.1, 2012-01-08 13:16:43, GET, /ASA/default/index, HTTP/1.1, 200, 0.047000
127.0.0.1, 2012-01-08 13:16:43, GET, /ASA/static/plugin_layouts/layouts/Sampling/default.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 13:16:43, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img13.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 13:16:43, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img14.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 13:16:43, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img10.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 13:16:43, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img09.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 13:16:44, GET, /ASA/default/download/pracownik.image.936f63fbca16fa85.6a6170727a796b6c61642e6a7067.jpg, HTTP/1.1, 200, 0.037000
127.0.0.1, 2012-01-08 13:16:44, GET, /ASA/default/download/pracownik.image.9eeedb97ca94e9f4.32333231355f3130303030303430383232333033305f343730345f6e2e6a7067.jpg, HTTP/1.1, 200, 0.093000
127.0.0.1, 2012-01-08 13:16:44, GET, /ASA/default/download/pracownik.image.a956aefb6eea4f2c.32303633345f3130333131383532363338303836395f3130303030303438313636393935335f38323034375f363632333430395f6e2e6a7067.jpg, HTTP/1.1, 200, 0.093000
127.0.0.1, 2012-01-08 13:17:46, POST, /admin/default/edit/ASA/views/layout.html, HTTP/1.1, 200, 0.054000
127.0.0.1, 2012-01-08 13:17:47, GET, /ASA/default/history, HTTP/1.1, 200, 0.054000
127.0.0.1, 2012-01-08 13:17:47, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img13.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 13:17:47, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img14.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 13:17:47, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img10.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 13:17:47, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img09.gif, HTTP/1.1, 404, 0.000000
127.0.0.1, 2012-01-08 13:20:54, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/, HTTP/1.1, 403, 0.001000
127.0.0.1, 2012-01-08 13:21:02, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/logo_asa.jpg, HTTP/1.1, 200, 0.002000
127.0.0.1, 2012-01-08 13:21:28, POST, /admin/default/edit/ASA/views/layout.html, HTTP/1.1, 200, 0.054000
127.0.0.1, 2012-01-08 13:21:30, GET, /ASA/default/history, HTTP/1.1, 200, 0.062000
127.0.0.1, 2012-01-08 13:21:30, GET, /ASA/default/static/plugin_layouts/layouts/Sampling/images/logo_asa.jpg, HTTP/1.1, 404, 0.036000
127.0.0.1, 2012-01-08 13:21:30, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img13.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 13:21:30, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img14.gif, HTTP/1.1, 404, 0.004000
127.0.0.1, 2012-01-08 13:21:30, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img09.gif, HTTP/1.1, 404, 0.004000
127.0.0.1, 2012-01-08 13:21:30, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img10.gif, HTTP/1.1, 404, 0.004000
127.0.0.1, 2012-01-08 13:21:31, GET, /ASA/default/static/plugin_layouts/layouts/Sampling/images/logo_asa.jpg, HTTP/1.1, 404, 0.062000
127.0.0.1, 2012-01-08 13:22:14, POST, /admin/default/edit/ASA/views/layout.html, HTTP/1.1, 200, 0.059000
127.0.0.1, 2012-01-08 13:22:18, GET, /ASA/default/history, HTTP/1.1, 200, 0.052000
127.0.0.1, 2012-01-08 13:22:18, GET, /ASA/default/static/plugin_layouts/layouts/Sampling/images/logo_asa.jpg/, HTTP/1.1, 404, 0.031000
127.0.0.1, 2012-01-08 13:22:18, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img01.jpg, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-01-08 13:22:18, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img13.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 13:22:18, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img14.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 13:22:18, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img10.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 13:22:18, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img09.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 13:22:31, POST, /admin/default/edit/ASA/views/layout.html, HTTP/1.1, 200, 0.056000
127.0.0.1, 2012-01-08 13:22:32, GET, /ASA/default/history, HTTP/1.1, 200, 0.051000
127.0.0.1, 2012-01-08 13:22:33, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/logo_asa.jpg/, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 13:22:33, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/logo_asa.jpg/, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 13:22:33, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img13.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 13:22:33, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img14.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 13:22:33, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img10.gif, HTTP/1.1, 404, 0.004000
127.0.0.1, 2012-01-08 13:22:33, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img09.gif, HTTP/1.1, 404, 0.005000
127.0.0.1, 2012-01-08 13:22:46, POST, /admin/default/edit/ASA/views/layout.html, HTTP/1.1, 200, 0.062000
127.0.0.1, 2012-01-08 13:22:50, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/logo_asa.jpg, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-01-08 13:22:53, GET, /ASA/default/history, HTTP/1.1, 200, 0.061000
127.0.0.1, 2012-01-08 13:22:53, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/logo_asa.jpg/, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 13:22:53, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/logo_asa.jpg/, HTTP/1.1, 404, 0.000000
127.0.0.1, 2012-01-08 13:22:53, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img13.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 13:22:53, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img14.gif, HTTP/1.1, 404, 0.001000
127.0.0.1, 2012-01-08 13:22:53, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img10.gif, HTTP/1.1, 404, 0.003000
127.0.0.1, 2012-01-08 13:22:53, GET, /ASA/static/plugin_layouts/layouts/Sampling/images/img09.gif, HTTP/1.1, 404, 0.005000
127.0.0.1, 2012-01-08 13:23:19, POST, /admin/default/edit/ASA/views/layout.html, HTTP/1.1, 200, 0.062000
127.0.0.1, 2012-01-08 13:23:21, GET, /ASA/default/history, HTTP/1.1, 200, 0.054000
